src_ip,dst_ip,src_port,dst_port,proto,ts,count,fwd_count,bwd_count,ps_mean,ps_max,ps_min,ps_var,ps_fwd_mean,ps_fwd_max,ps_fwd_min,ps_fwd_var,ps_bwd_mean,ps_bwd_max,ps_bwd_min,ps_bwd_var,iat_mean,iat_max,iat_min,iat_var,iat_fwd_mean,iat_fwd_max,iat_fwd_min,iat_fwd_var,iat_bwd_mean,iat_bwd_max,iat_bwd_min,iat_bwd_var,dur,l4_proto,service_port,category,label
192.168.1.152,192.168.1.193,1880,49238,6,1554252180.617175,4,2,2,40.0,40,40,0.0,40.0,40,40,0.0,40.0,40,40,0.0,3.3835126558939614,9.694118022918701,0.10657191276550293,19.921733927525505,9.800689935684204,9.800689935684204,9.800689935684204,0.0,10.043966054916382,10.043966054916382,10.043966054916382,0.0,10.150537967681885,6,1880,N,0
192.168.1.152,192.168.1.195,1880,49773,6,1554252209.696265,577,302,275,498.9428076256499,4911,40,864106.234164041,916.8543046357615,4911,44,1284510.44234902,40.0,40,40,0.0,0.10391367723544438,1.0040271282196045,2.86102294921875e-06,0.03343601806373624,0.19885035606713786,1.004148006439209,8.106231689453125e-06,0.04517657577412773,0.2184455403446281,1.0042002201080322,7.200241088867188e-05,0.0453411689541578,59.85427808761597,6,1880,N,0
3.122.49.24,192.168.1.152,1883,52976,6,1554252210.003528,241,132,109,286.5933609958506,1500,52,196388.59813019747,63.36363636363637,96,52,86.98898071625342,556.9266055045872,1500,52,300685.1689251747,0.2484517494837443,1.4806818962097168,0.0,0.16250672390533447,0.4522378007874234,2.1101458072662354,0.0,0.26664837940515573,0.5521120274508441,1.4806818962097168,9.5367431640625e-07,0.19372874932962475,59.62841987609863,6,1883,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554252210.458732,183,122,61,135.02732240437157,278,52,10185.786138732119,64.0,76,52,144.0,277.08196721311475,278,277,0.07524858908895458,0.32966784068516325,1.001316785812378,5.9604644775390625e-06,0.2208957505621919,0.49586402483222897,1.001316785812378,9.083747863769531e-05,0.24984571114422038,0.9999908010164896,1.0016348361968994,0.9987261295318604,3.8027158532195747e-07,59.99954700469971,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554252210.458906,183,122,61,135.02732240437157,278,52,10185.786138732119,64.0,76,52,144.0,277.08196721311475,278,277,0.07524858908895458,0.3296675328369979,1.0016429424285889,6.9141387939453125e-06,0.2209286345357634,0.49586356178788116,1.0016429424285889,4.696846008300781e-05,0.24989532620583513,0.9999906500180562,1.0017781257629395,0.9987680912017822,3.809093605234971e-07,59.99949097633362,6,7878,N,0
192.168.1.152,192.168.1.193,1880,49238,6,1554252223.825007,4,2,2,43.25,52,40,25.6875,46.0,52,40,36.0,40.5,41,40,0.25,1.7637226581573486,5.020792007446289,0.00028514862060546875,5.316382889613389,5.291167974472046,5.291167974472046,5.291167974472046,0.0,5.020792007446289,5.020792007446289,5.020792007446289,0.0,5.291167974472046,6,1880,N,0
192.168.1.152,192.168.1.195,1880,49773,6,1554252270.224656,576,298,278,500.44965277777777,6624,40,968400.1432984906,929.996644295302,6624,44,1489511.6073712897,40.0,40,40,0.0,0.10417799493540889,0.9850049018859863,9.5367431640625e-07,0.03562820267980454,0.20169107038966735,0.9851260185241699,8.106231689453125e-06,0.04937819526116873,0.21625305082823826,0.9850819110870361,9.5367431640625e-07,0.04978249641869531,59.90234708786011,6,1880,N,0
3.122.49.24,192.168.1.152,1883,52976,6,1554252270.245126,243,134,109,286.641975308642,1500,52,191761.0281969212,64.26865671641791,156,52,157.18155491200713,560.0183486238532,1500,52,291784.4583789243,0.24487435522158285,1.3892860412597656,9.5367431640625e-07,0.16460387157925466,0.44537300633308585,2.1152679920196533,9.5367431640625e-07,0.28252245489382855,0.5486986394281741,1.3892860412597656,1.9073486328125e-06,0.2022723295720601,59.25959396362305,6,1883,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554252270.458733,182,121,61,135.51098901098902,278,52,10211.469659461418,64.09917355371901,76,52,143.99016460624273,277.1639344262295,278,277,0.13705993012631015,0.3314916639696827,1.001542091369629,7.152557373046875e-06,0.2215159511705481,0.499999209245046,1.001542091369629,8.988380432128906e-05,0.24986649298261338,0.9999983668327331,1.0016820430755615,0.9981200695037842,4.070738722343019e-07,59.99999117851257,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554252270.458914,182,121,61,135.51098901098902,278,52,10211.469659461418,64.09917355371901,76,52,143.99016460624273,277.1639344262295,278,277,0.13705993012631015,0.3314916745075205,1.0015361309051514,5.9604644775390625e-06,0.221550997621081,0.49999906818072,1.0015361309051514,4.7206878662109375e-05,0.24991950553894735,0.9999991337458293,1.0017449855804443,0.998054027557373,4.2715969350916164e-07,59.999993085861206,6,7878,N,0
192.168.1.152,192.168.1.193,1880,49238,6,1554252276.268604,4,2,2,43.25,52,40,25.6875,46.0,52,40,36.0,40.5,41,40,0.25,2.4210569858551025,7.026839017868042,6.9141387939453125e-06,10.615921771504114,7.263170957565308,7.263170957565308,7.263170957565308,0.0,7.026839017868042,7.026839017868042,7.026839017868042,0.0,7.263170957565308,6,1880,N,0
192.168.1.152,216.58.199.74,42936,443,6,1554252304.497746,29,16,13,255.68965517241378,1874,52,181344.69678953628,147.75,695,52,38854.4375,388.53846153846155,1874,52,324728.8639053255,0.007046146052224296,0.0924379825592041,9.5367431640625e-07,0.00034677657512431766,0.006990273793538411,0.04321098327636719,7.390975952148438e-05,0.0001279820635596075,0.01536033550898234,0.09292101860046387,9.5367431640625e-07,0.0008014854870401519,0.19729208946228027,6,443,N,0
192.168.1.152,192.168.1.193,1880,49238,6,1554252323.456717,76,53,23,1327.2236842105262,4420,40,1500553.0947022159,1885.811320754717,4420,40,1120713.3983624065,40.04347826086956,41,40,0.04158790170132326,0.3882048924763997,9.679878950119019,2.86102294921875e-06,2.0765202590503535,0.5529880156883826,9.71964693069458,1.0013580322265625e-05,3.120179783623343,1.3234257698059082,10.039865016937256,4.0531158447265625e-06,6.356077180675263,29.11536693572998,6,1880,N,0
192.168.1.152,192.168.1.195,1880,49773,6,1554252330.39119,557,298,259,516.5547576301616,5962,40,987071.4175581549,930.7416107382551,5962,44,1476028.882899419,40.0,40,40,0.0,0.1077496023486844,0.8522608280181885,1.9073486328125e-06,0.033943498221688184,0.20171222863373933,0.8523828983306885,7.867813110351562e-06,0.04467148545900144,0.23220415910085043,0.8523769378662109,8.106231689453125e-06,0.044331043418872625,59.90877890586853,6,1880,N,0
3.122.49.24,192.168.1.152,1883,52976,6,1554252330.484138,255,150,105,274.17254901960786,1500,52,186483.0133640907,62.48,92,56,53.26293333333332,576.5904761904762,1500,52,297335.00371882087,0.23320432629172258,1.0123860836029053,9.5367431640625e-07,0.15699802630365467,0.3975410461425781,1.01658296585083,9.5367431640625e-07,0.2409985247898929,0.5695545558746045,1.012665033340454,0.00023508071899414062,0.19206800242955005,59.233898878097534,6,1883,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554252331.457886,181,121,60,134.62983425414365,278,52,10184.885076768109,63.900826446280995,76,52,143.99016460624273,277.26666666666665,278,277,0.1955555555555555,0.3333320048120287,1.00120210647583,9.059906005859375e-06,0.22213097702093804,0.499998007218043,1.00120210647583,8.702278137207031e-05,0.24986379832559066,0.9999997979503567,1.001328945159912,0.9986329078674316,3.493517940792026e-07,59.99976086616516,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554252331.458183,181,121,60,134.62983425414365,278,52,10184.885076768109,63.900826446280995,76,52,143.99016460624273,277.26666666666665,278,277,0.1955555555555555,0.33333241674635145,1.0013749599456787,5.9604644775390625e-06,0.22216548923658322,0.4999986251195272,1.0013749599456787,4.601478576660156e-05,0.24991535966956893,1.0000032691632288,1.001453161239624,0.9985251426696777,3.7074301935804034e-07,59.99983501434326,6,7878,N,0
192.168.1.152,216.58.199.74,42936,443,6,1554252363.468265,4,2,2,71.5,91,52,380.25,71.5,91,52,380.25,71.5,91,52,380.25,0.030285040537516277,0.047590017318725586,0.000392913818359375,0.00045047926825090044,0.09085512161254883,0.09085512161254883,0.09085512161254883,0.0,0.000392913818359375,0.000392913818359375,0.000392913818359375,0.0,0.09085512161254883,6,443,N,0
