src_ip,dst_ip,src_port,dst_port,proto,ts,count,fwd_count,bwd_count,ps_mean,ps_max,ps_min,ps_var,ps_fwd_mean,ps_fwd_max,ps_fwd_min,ps_fwd_var,ps_bwd_mean,ps_bwd_max,ps_bwd_min,ps_bwd_var,iat_mean,iat_max,iat_min,iat_var,iat_fwd_mean,iat_fwd_max,iat_fwd_min,iat_fwd_var,iat_bwd_mean,iat_bwd_max,iat_bwd_min,iat_bwd_var,dur,l4_proto,service_port,category,label
192.168.1.152,192.168.1.195,1880,51323,6,1554279045.719185,541,299,242,527.3160813308688,6709,40,1018071.6357672688,921.7324414715719,6709,44,1494293.0254024004,40.0,40,40,0.0,0.11067913682372482,1.0288989543914795,4.0531158447265625e-06,0.04605989120466447,0.20055834558986177,1.02919602394104,1.0967254638671875e-05,0.06555370071274008,0.24799383032866038,1.0292398929595947,5.0067901611328125e-06,0.06930768773725476,59.7667338848114,6,1880,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554279046.458499,180,120,60,135.06666666666666,278,52,10196.995555555553,64.0,76,52,144.0,277.2,278,277,0.16000000000000003,0.32961234700080405,1.000709056854248,1.0967254638671875e-05,0.22085241230540856,0.4958034463289405,1.000709056854248,0.00010013580322265625,0.24980845331024268,1.0000084739620403,1.0027439594268799,0.9974849224090576,4.632586052502141e-07,59.00061011314392,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554279046.458586,180,120,60,135.06666666666666,278,52,10196.995555555553,64.0,76,52,144.0,277.2,278,277,0.16000000000000003,0.3296125427970673,1.0009291172027588,6.198883056640625e-06,0.2209035990272506,0.4958037408460088,1.0009291172027588,5.1021575927734375e-05,0.2498853486391568,1.000009815571672,1.001127004623413,0.9989140033721924,2.6368827693147016e-07,59.00064516067505,6,7878,N,0
3.122.49.24,192.168.1.152,1883,52976,6,1554279046.977253,520,283,237,160.58461538461538,1500,52,95344.3005325444,57.78091872791519,156,52,44.771791382087436,283.34177215189874,1500,52,181451.57517491854,0.11540496556056028,1.9650249481201172,9.5367431640625e-07,0.04137257599278204,0.21239421976373551,2.6280341148376465,9.5367431640625e-07,0.12232766462062354,0.25378487271777656,1.9650249481201172,1.1920928955078125e-06,0.05970984857992017,59.895177125930786,6,1883,N,0
192.168.1.79,224.0.0.7,8001,8001,17,1554279051.977452,28,28,0,226.0,226,226,0.0,226.0,226,226,0.0,0.0,0,0,0.0,2.202605962753296,4.014369964599609,1.3676700592041016,0.36342003171855847,2.202605962753296,4.014369964599609,1.3676700592041016,0.36342003171855847,0.0,0.0,0.0,0.0,59.47036099433899,17,8001,N,0
192.168.1.193,192.168.1.152,49238,1880,6,1554279075.070213,2,1,1,46.5,52,41,30.25,41.0,41,41,0.0,52.0,52,52,0.0,0.0003590583801269531,0.0003590583801269531,0.0003590583801269531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003590583801269531,6,1880,N,0
192.168.1.152,192.168.1.195,1880,51323,6,1554279105.742172,497,266,231,551.7786720321932,7946,40,1218695.5284787193,996.218045112782,7946,44,1852055.433659336,40.0,40,40,0.0,0.1208514614451316,1.1480708122253418,3.0994415283203125e-06,0.051717599496779273,0.22619636193761286,1.1481499671936035,1.2159347534179688e-05,0.07307893858679218,0.2606177298919014,1.148082971572876,5.793571472167969e-05,0.0752301259164174,59.94232487678528,6,1880,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554279106.458588,181,121,60,134.7292817679558,278,52,10156.67256799243,64.09917355371901,76,52,143.99016460624273,277.1666666666667,278,277,0.1388888888888889,0.33333304458194307,1.0016539096832275,9.059906005859375e-06,0.22214548890867253,0.49999956687291464,1.0016539096832275,5.316734313964844e-05,0.24988504643550294,0.9999842886197365,1.0018079280853271,0.9978430271148682,4.372003379883949e-07,59.999948024749756,6,7878,N,0
3.122.49.24,192.168.1.152,1883,52976,6,1554279106.998021,424,239,185,187.62028301886792,4436,52,157400.31572067464,58.91213389121339,172,52,169.99646364734508,353.8972972972973,4436,52,311475.6381008035,0.14143504994980832,3.61981201171875,9.5367431640625e-07,0.10711611236592083,0.2512019752454357,9.15571117401123,9.5367431640625e-07,0.4999402098467856,0.32514684874078503,3.61981201171875,1.9073486328125e-06,0.19784528404979837,59.82702612876892,6,1883,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554279107.458275,183,122,61,135.0601092896175,278,52,10195.127534414285,64.0,76,52,144.0,277.1803278688525,278,277,0.14780972856758942,0.3296698737930466,1.0013220310211182,1.0967254638671875e-05,0.2208675877656481,0.4958670828953262,1.0013220310211182,0.00010204315185546875,0.2498023367835246,0.9999945322672527,1.0016000270843506,0.9980828762054443,3.764091083111351e-07,59.99991703033447,6,7878,N,0
