src_ip,dst_ip,src_port,dst_port,proto,ts,count,fwd_count,bwd_count,ps_mean,ps_max,ps_min,ps_var,ps_fwd_mean,ps_fwd_max,ps_fwd_min,ps_fwd_var,ps_bwd_mean,ps_bwd_max,ps_bwd_min,ps_bwd_var,iat_mean,iat_max,iat_min,iat_var,iat_fwd_mean,iat_fwd_max,iat_fwd_min,iat_fwd_var,iat_bwd_mean,iat_bwd_max,iat_bwd_min,iat_bwd_var,dur,l4_proto,service_port,category,label
192.168.1.193,192.168.1.152,49179,1880,6,1554230184.59999,109,38,71,1447.4495412844037,17560,40,3940375.6236007065,40.0,40,40,0.0,2200.7323943661972,17560,40,4421666.393175959,0.1482056555924592,7.93000602722168,9.5367431640625e-07,0.7560437624903839,0.4326002919996107,7.966928005218506,9.5367431640625e-07,2.1055449345448682,0.2281304427555629,7.935472011566162,1.0013580322265625e-05,1.1559073270490843,16.006210803985596,6,1880,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554230186.704653,406,225,181,190.5960591133005,1500,52,118502.86146230194,295.44,1500,52,189124.60195555555,60.26519337016575,92,52,62.86889899575715,0.14730856094831302,0.6724522113800049,9.5367431640625e-07,0.030447233191333464,0.2663391392145838,0.6724522113800049,0.00783991813659668,0.026146258064173495,0.32939299477471246,1.521226167678833,9.5367431640625e-07,0.10979052389431912,59.65996718406677,6,1883,N,0
192.168.1.152,192.168.1.195,1880,49773,6,1554230186.752561,523,269,254,545.0841300191205,6266,40,1090831.8055416427,1022.003717472119,6266,44,1652499.750915548,40.0,40,40,0.0,0.11464258080698064,1.0011749267578125,9.5367431640625e-07,0.04676591613412201,0.22329589591097476,1.0014338493347168,5.9604644775390625e-06,0.06691334206440704,0.23653462093338193,1.0013830661773682,9.5367431640625e-07,0.06773902644259508,59.8434271812439,6,1880,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554230188.458192,183,122,61,134.7431693989071,278,52,10105.2619068948,64.0,76,52,144.0,276.2295081967213,278,276,0.20962106960494487,0.32966777518555357,1.0010809898376465,5.9604644775390625e-06,0.22087270452662416,0.495863926312155,1.0010809898376465,8.296966552734375e-05,0.2498110802000055,0.9999905188878377,1.0020701885223389,0.9981348514556885,3.9331151122547053e-07,59.99953508377075,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554230188.458268,183,122,61,134.7431693989071,278,52,10105.2619068948,64.0,76,52,144.0,276.2295081967213,278,276,0.20962106960494487,0.32966791797470263,1.0011250972747803,5.0067901611328125e-06,0.22091890901954755,0.4958641410859163,1.0011250972747803,4.601478576660156e-05,0.24988050537231513,0.9999917666117351,1.0011770725250244,0.9986388683319092,2.5204340936903055e-07,59.999561071395874,6,7878,N,0
192.168.1.193,192.168.1.152,49179,1880,6,1554230229.911441,4,2,2,43.25,52,40,25.6875,40.5,41,40,0.25,46.0,52,40,36.0,4.399257342020671,13.193725109100342,0.0002048015594482422,38.67133385811031,13.193725109100342,13.193725109100342,13.193725109100342,0.0,13.197772026062012,13.197772026062012,13.197772026062012,0.0,13.197772026062012,6,1880,N,0
192.168.1.152,192.168.1.195,1880,49773,6,1554230246.794755,529,269,260,540.6540642722117,5658,40,1162454.5703095687,1024.5576208178438,5658,44,1809585.6741891352,40.0,40,40,0.0,0.11344327438961375,1.0008361339569092,5.0067901611328125e-06,0.03655110230837424,0.2234992687381915,1.0011751651763916,6.9141387939453125e-06,0.0475199723734785,0.2312651232863025,1.0010030269622803,1.1920928955078125e-05,0.0473545492139358,59.898048877716064,6,1880,N,0
192.168.1.152,3.122.49.24,52976,1883,6,1554230246.929947,432,244,188,182.87962962962962,1500,52,109135.95773319615,277.57377049180326,1500,52,172569.57242676694,59.97872340425532,88,52,64.59529198732456,0.13896988384131767,0.6714558601379395,9.5367431640625e-07,0.028719872963778013,0.24648567874735766,0.6714558601379395,9.5367431640625e-07,0.02633126075100231,0.31660680847371964,1.0398521423339844,9.5367431640625e-07,0.08787706786864868,59.89601993560791,6,1883,N,0
127.0.0.1,127.0.0.1,42100,7878,6,1554230249.45723,183,122,61,134.73224043715848,277,52,10102.152348532354,64.0,76,52,144.0,276.1967213114754,277,276,0.15802203708680468,0.3296689227387145,1.0010840892791748,5.9604644775390625e-06,0.2209066123490594,0.4958656523838516,1.0010840892791748,8.20159912109375e-05,0.24986150744149796,0.9999934832255045,1.0011849403381348,0.9988059997558594,2.4981585637659815e-07,59.999743938446045,6,7878,N,0
192.168.1.190,192.168.1.190,43530,7878,6,1554230249.457431,183,122,61,134.73224043715848,277,52,10102.152348532354,64.0,76,52,144.0,276.1967213114754,277,276,0.15802203708680468,0.3296692030770438,1.0011191368103027,5.0067901611328125e-06,0.22093066693508828,0.49586607404976835,1.0011191368103027,4.601478576660156e-05,0.2498975479641802,0.9999956488609314,1.0011670589447021,0.9988229274749756,2.712051954271525e-07,59.99979496002197,6,7878,N,0
192.168.1.193,192.168.1.152,49179,1880,6,1554230287.836073,4,2,2,43.25,52,40,25.6875,40.5,41,40,0.25,46.0,52,40,36.0,4.296857674916585,12.885910034179688,0.00013709068298339844,36.88591342535591,12.885910034179688,12.885910034179688,12.885910034179688,0.0,12.890573024749756,12.890573024749756,12.890573024749756,0.0,12.890573024749756,6,1880,N,0
